GBMHO1448-19|Rhipidolestes.	Insecta	Odonata	Thaumatoneuridae	Rhipidolestes	Rhipidolestes_shozoi
GBMHO1436-19|Rhipidolestes.	Insecta	Odonata	Thaumatoneuridae	Rhipidolestes	Rhipidolestes_shozoi
GBMHO1442-19|Rhipidolestes.	Insecta	Odonata	Thaumatoneuridae	Rhipidolestes	Rhipidolestes_shozoi
GBGL22973-19|Junonia.	Insecta	Lepidoptera	Nymphalidae	Nymphalinae	Junonia	Junonia_evarete	Junonia_evarete_zonalis
GBGL22978-19|Junonia.	Insecta	Lepidoptera	Nymphalidae	Nymphalinae	Junonia	Junonia_evarete	Junonia_evarete_zonalis
GBGL22977-19|Junonia.	Insecta	Lepidoptera	Nymphalidae	Nymphalinae	Junonia	Junonia_evarete	Junonia_evarete_zonalis
GBGL19503-15|Junonia.	Insecta	Lepidoptera	Nymphalidae	Nymphalinae	Junonia	Junonia_evarete	Junonia_evarete_zonalis
GBGL19486-15|Junonia.	Insecta	Lepidoptera	Nymphalidae	Nymphalinae	Junonia	Junonia_evarete	Junonia_evarete_zonalis
CNPEE1710-14|Orthocladius.	Insecta	Diptera	Chironomidae	Orthocladiinae	Orthocladius	Orthocladius_smolandicus
CNPEF598-14|Orthocladius.	Insecta	Diptera	Chironomidae	Orthocladiinae	Orthocladius	Orthocladius_smolandicus
SSGLA3618-15|Orthocladius.	Insecta	Diptera	Chironomidae	Orthocladiinae	Orthocladius	Orthocladius_smolandicus
SSGLA6683-15|Orthocladius.	Insecta	Diptera	Chironomidae	Orthocladiinae	Orthocladius	Orthocladius_smolandicus
CNNHG833-14|Orthocladius.	Insecta	Diptera	Chironomidae	Orthocladiinae	Orthocladius	Orthocladius_smolandicus
GBCL18293-14|Graphoderus.	Insecta	Coleoptera	Dytiscidae	Dytiscinae	Graphoderus	Graphoderus_bilineatus
FBCOE1249-12|Graphoderus.	Insecta	Coleoptera	Dytiscidae	Dytiscinae	Graphoderus	Graphoderus_bilineatus
NOSPI054-19|Amaurobius.	Arachnida	Araneae	Amaurobiidae	Amaurobius	Amaurobius_similis
SAFMA707-08|Catacantha.	Insecta	Lepidoptera	Saturniidae	Hemileucinae	Catacantha	Catacantha_ferruginea
SDHC433-08|Catacantha.	Insecta	Lepidoptera	Saturniidae	Hemileucinae	Catacantha	Catacantha_ferruginea
BLPDF2058-19|Parilexia.	Insecta	Lepidoptera	Geometridae	Ennominae	Parilexia	Parilexia_carfiniaDHJ01
BLPAA12514-18|Parilexia.	Insecta	Lepidoptera	Geometridae	Ennominae	Parilexia	Parilexia_carfiniaDHJ01
BLPAA12515-18|Parilexia.	Insecta	Lepidoptera	Geometridae	Ennominae	Parilexia	Parilexia_carfiniaDHJ01
BLPAA12511-18|Parilexia.	Insecta	Lepidoptera	Geometridae	Ennominae	Parilexia	Parilexia_carfiniaDHJ01
MHAGA784-06|Parilexia.	Insecta	Lepidoptera	Geometridae	Ennominae	Parilexia	Parilexia_carfiniaDHJ01
HMAS399-11|Birrima.	Insecta	Hemiptera	Cicadidae	Cicadettinae	Birrima	Birrima_castanea
HMAS407-11|Birrima.	Insecta	Hemiptera	Cicadidae	Cicadettinae	Birrima	Birrima_castanea
GBCM19969-19|Pseudione.	Malacostraca	Isopoda	Bopyridae	Pseudione
GBGL18140-15|Angelabella.	Insecta	Lepidoptera	Gracillariidae	Oecophyllembiinae	Angelabella	Angelabella_tecomae
GBA30068-19|Otostigmus.	Chilopoda	Scolopendromorpha	Scolopendridae	Otostigmus	Otostigmus_multidens
GBA30070-19|Otostigmus.	Chilopoda	Scolopendromorpha	Scolopendridae	Otostigmus	Otostigmus_multidens
GBGL15808-14|Nyctemera.	Insecta	Lepidoptera	Erebidae	Arctiinae	Nyctemera	Nyctemera_adversata
ASTAR690-07|Bombyliomyia.	Insecta	Diptera	Tachinidae	Tachininae	Bombyliomyia	Bombyliomyia_Wood02
BBLOC1388-11|Coloradia.	Insecta	Lepidoptera	Saturniidae	Hemileucinae	Coloradia	Coloradia_pandora
BBLOC1390-11|Coloradia.	Insecta	Lepidoptera	Saturniidae	Hemileucinae	Coloradia	Coloradia_pandora
SASNB242-09|Coloradia.	Insecta	Lepidoptera	Saturniidae	Hemileucinae	Coloradia	Coloradia_pandora
SATOL066-07|Coloradia.	Insecta	Lepidoptera	Saturniidae	Hemileucinae	Coloradia	Coloradia_pandora
SPPDA405-07|Temnora.	Insecta	Lepidoptera	Sphingidae	Macroglossinae	Temnora	Temnora_crenulata	Temnora_crenulata_obsoleta
LPABB341-08|Lasionycta.	Insecta	Lepidoptera	Noctuidae	Noctuinae	Lasionycta	Lasionycta_perplexa
LPABB387-08|Lasionycta.	Insecta	Lepidoptera	Noctuidae	Noctuinae	Lasionycta	Lasionycta_perplexa
LPMN954-08|Lasionycta.	Insecta	Lepidoptera	Noctuidae	Noctuinae	Lasionycta	Lasionycta_perplexa
LPABB586-08|Lasionycta.	Insecta	Lepidoptera	Noctuidae	Noctuinae	Lasionycta	Lasionycta_perplexa
ACGBA1634-12|Chelonus.	Insecta	Hymenoptera	Braconidae	Cheloninae	Chelonus	Chelonus_jeremydewaardi
ACGBA965-12|Chelonus.	Insecta	Hymenoptera	Braconidae	Cheloninae	Chelonus	Chelonus_jeremydewaardi
ASHYB1790-10|Chelonus.	Insecta	Hymenoptera	Braconidae	Cheloninae	Chelonus	Chelonus_jeremydewaardi
ASHYM2245-13|Chelonus.	Insecta	Hymenoptera	Braconidae	Cheloninae	Chelonus	Chelonus_jeremydewaardi
ASHYE476-09|Chelonus.	Insecta	Hymenoptera	Braconidae	Cheloninae	Chelonus	Chelonus_jeremydewaardi
PMANK1101-08|Beralade.	Insecta	Lepidoptera	Lasiocampidae	Lasiocampinae	Beralade	Beralade_continua
PMANK1108-08|Beralade.	Insecta	Lepidoptera	Lasiocampidae	Lasiocampinae	Beralade	Beralade_continua
GBGL38327-19|Leucinodes.	Insecta	Lepidoptera	Crambidae	Spilomelinae	Leucinodes	Leucinodes_orbonalis
GBGL38355-19|Leucinodes.	Insecta	Lepidoptera	Crambidae	Spilomelinae	Leucinodes	Leucinodes_orbonalis
GBGL38359-19|Leucinodes.	Insecta	Lepidoptera	Crambidae	Spilomelinae	Leucinodes	Leucinodes_orbonalis
GBGL38370-19|Leucinodes.	Insecta	Lepidoptera	Crambidae	Spilomelinae	Leucinodes	Leucinodes_orbonalis
GBGL38340-19|Leucinodes.	Insecta	Lepidoptera	Crambidae	Spilomelinae	Leucinodes	Leucinodes_orbonalis
GBGL11652-13|Leucinodes.	Insecta	Lepidoptera	Crambidae	Spilomelinae	Leucinodes	Leucinodes_orbonalis
GBGL11620-13|Leucinodes.	Insecta	Lepidoptera	Crambidae	Spilomelinae	Leucinodes	Leucinodes_orbonalis
GBGL11644-13|Leucinodes.	Insecta	Lepidoptera	Crambidae	Spilomelinae	Leucinodes	Leucinodes_orbonalis
GBGL11608-13|Leucinodes.	Insecta	Lepidoptera	Crambidae	Spilomelinae	Leucinodes	Leucinodes_orbonalis
GBGL11628-13|Leucinodes.	Insecta	Lepidoptera	Crambidae	Spilomelinae	Leucinodes	Leucinodes_orbonalis
GBGL11636-13|Leucinodes.	Insecta	Lepidoptera	Crambidae	Spilomelinae	Leucinodes	Leucinodes_orbonalis
GBGL13774-14|Leucinodes.	Insecta	Lepidoptera	Crambidae	Spilomelinae	Leucinodes	Leucinodes_orbonalis
GBGL38269-19|Leucinodes.	Insecta	Lepidoptera	Crambidae	Spilomelinae	Leucinodes	Leucinodes_orbonalis
GBGL38290-19|Leucinodes.	Insecta	Lepidoptera	Crambidae	Spilomelinae	Leucinodes	Leucinodes_orbonalis
GBGL38266-19|Leucinodes.	Insecta	Lepidoptera	Crambidae	Spilomelinae	Leucinodes	Leucinodes_orbonalis
GBGL38314-19|Leucinodes.	Insecta	Lepidoptera	Crambidae	Spilomelinae	Leucinodes	Leucinodes_orbonalis
GBGL38322-19|Leucinodes.	Insecta	Lepidoptera	Crambidae	Spilomelinae	Leucinodes	Leucinodes_orbonalis
GBGL38360-19|Leucinodes.	Insecta	Lepidoptera	Crambidae	Spilomelinae	Leucinodes	Leucinodes_orbonalis
GBGL38263-19|Leucinodes.	Insecta	Lepidoptera	Crambidae	Spilomelinae	Leucinodes	Leucinodes_orbonalis
GBGL38282-19|Leucinodes.	Insecta	Lepidoptera	Crambidae	Spilomelinae	Leucinodes	Leucinodes_orbonalis
GBGL38259-19|Leucinodes.	Insecta	Lepidoptera	Crambidae	Spilomelinae	Leucinodes	Leucinodes_orbonalis
GBGL38356-19|Leucinodes.	Insecta	Lepidoptera	Crambidae	Spilomelinae	Leucinodes	Leucinodes_orbonalis
GBGL38295-19|Leucinodes.	Insecta	Lepidoptera	Crambidae	Spilomelinae	Leucinodes	Leucinodes_orbonalis
GBGL38257-19|Leucinodes.	Insecta	Lepidoptera	Crambidae	Spilomelinae	Leucinodes	Leucinodes_orbonalis
GBGL38267-19|Leucinodes.	Insecta	Lepidoptera	Crambidae	Spilomelinae	Leucinodes	Leucinodes_orbonalis
GBGL38331-19|Leucinodes.	Insecta	Lepidoptera	Crambidae	Spilomelinae	Leucinodes	Leucinodes_orbonalis
GBGL38230-19|Leucinodes.	Insecta	Lepidoptera	Crambidae	Spilomelinae	Leucinodes	Leucinodes_orbonalis
GBGL38221-19|Leucinodes.	Insecta	Lepidoptera	Crambidae	Spilomelinae	Leucinodes	Leucinodes_orbonalis
GBGL38242-19|Leucinodes.	Insecta	Lepidoptera	Crambidae	Spilomelinae	Leucinodes	Leucinodes_orbonalis
GBGL38238-19|Leucinodes.	Insecta	Lepidoptera	Crambidae	Spilomelinae	Leucinodes	Leucinodes_orbonalis
GBGL19573-15|Leucinodes.	Insecta	Lepidoptera	Crambidae	Spilomelinae	Leucinodes	Leucinodes_orbonalis
GBGL19581-15|Leucinodes.	Insecta	Lepidoptera	Crambidae	Spilomelinae	Leucinodes	Leucinodes_orbonalis
GBGL19580-15|Leucinodes.	Insecta	Lepidoptera	Crambidae	Spilomelinae	Leucinodes	Leucinodes_orbonalis
GBGL19578-15|Leucinodes.	Insecta	Lepidoptera	Crambidae	Spilomelinae	Leucinodes	Leucinodes_orbonalis
GBGL19584-15|Leucinodes.	Insecta	Lepidoptera	Crambidae	Spilomelinae	Leucinodes	Leucinodes_orbonalis
GBMNB44069-20|Leucinodes.	Insecta	Lepidoptera	Crambidae	Spilomelinae	Leucinodes	Leucinodes_orbonalis
GBMNB44074-20|Leucinodes.	Insecta	Lepidoptera	Crambidae	Spilomelinae	Leucinodes	Leucinodes_orbonalis
GBMNB44076-20|Leucinodes.	Insecta	Lepidoptera	Crambidae	Spilomelinae	Leucinodes	Leucinodes_orbonalis
GBMNB44078-20|Leucinodes.	Insecta	Lepidoptera	Crambidae	Spilomelinae	Leucinodes	Leucinodes_orbonalis
GBMNB44080-20|Leucinodes.	Insecta	Lepidoptera	Crambidae	Spilomelinae	Leucinodes	Leucinodes_orbonalis
GBGL17335-15|Leucinodes.	Insecta	Lepidoptera	Crambidae	Spilomelinae	Leucinodes	Leucinodes_orbonalis
GBGL17208-15|Leucinodes.	Insecta	Lepidoptera	Crambidae	Spilomelinae	Leucinodes	Leucinodes_orbonalis
GBGL19560-15|Leucinodes.	Insecta	Lepidoptera	Crambidae	Spilomelinae	Leucinodes	Leucinodes_orbonalis
GBGL19559-15|Leucinodes.	Insecta	Lepidoptera	Crambidae	Spilomelinae	Leucinodes	Leucinodes_orbonalis
GBGL19585-15|Leucinodes.	Insecta	Lepidoptera	Crambidae	Spilomelinae	Leucinodes	Leucinodes_orbonalis
GBGL17321-15|Leucinodes.	Insecta	Lepidoptera	Crambidae	Spilomelinae	Leucinodes	Leucinodes_orbonalis
GBGL17708-15|Leucinodes.	Insecta	Lepidoptera	Crambidae	Spilomelinae	Leucinodes	Leucinodes_orbonalis
GBGL17318-15|Leucinodes.	Insecta	Lepidoptera	Crambidae	Spilomelinae	Leucinodes	Leucinodes_orbonalis
GBGL13772-14|Leucinodes.	Insecta	Lepidoptera	Crambidae	Spilomelinae	Leucinodes	Leucinodes_orbonalis
GBGL11672-13|Leucinodes.	Insecta	Lepidoptera	Crambidae	Spilomelinae	Leucinodes	Leucinodes_orbonalis
GBGL11613-13|Leucinodes.	Insecta	Lepidoptera	Crambidae	Spilomelinae	Leucinodes	Leucinodes_orbonalis
GBGL11611-13|Leucinodes.	Insecta	Lepidoptera	Crambidae	Spilomelinae	Leucinodes	Leucinodes_orbonalis
GBGL11657-13|Leucinodes.	Insecta	Lepidoptera	Crambidae	Spilomelinae	Leucinodes	Leucinodes_orbonalis
GBGL11614-13|Leucinodes.	Insecta	Lepidoptera	Crambidae	Spilomelinae	Leucinodes	Leucinodes_orbonalis
GBGL11630-13|Leucinodes.	Insecta	Lepidoptera	Crambidae	Spilomelinae	Leucinodes	Leucinodes_orbonalis
GBGL11659-13|Leucinodes.	Insecta	Lepidoptera	Crambidae	Spilomelinae	Leucinodes	Leucinodes_orbonalis
GBGL11619-13|Leucinodes.	Insecta	Lepidoptera	Crambidae	Spilomelinae	Leucinodes	Leucinodes_orbonalis
ANICN797-10|Leucinodes.	Insecta	Lepidoptera	Crambidae	Spilomelinae	Leucinodes	Leucinodes_orbonalis
GWOTI522-12|Leucinodes.	Insecta	Lepidoptera	Crambidae	Spilomelinae	Leucinodes	Leucinodes_orbonalis
LSAFR828-12|Leucinodes.	Insecta	Lepidoptera	Crambidae	Spilomelinae	Leucinodes	Leucinodes_orbonalis
GBMHP717-19|Brueelia.	Insecta	Psocodea	Philopteridae	Brueelia	Brueelia_sp__KPJ-9
AMAHC024-10|Cenocorixa.	Insecta	Hemiptera	Corixidae	Corixinae	Cenocorixa	Cenocorixa_dakotensis
TRDTR069-14|Phryganea.	Insecta	Trichoptera	Phryganeidae	Phryganeinae	Phryganea	Phryganea_bipunctata
TRIFI487-11|Phryganea.	Insecta	Trichoptera	Phryganeidae	Phryganeinae	Phryganea	Phryganea_bipunctata
GMBCH3548-15|Onebala.	Insecta	Lepidoptera	Gelechiidae	Dichomeridinae	Onebala
ARCTA700-07|Pelochyta.	Insecta	Lepidoptera	Erebidae	Arctiinae	Pelochyta	Pelochyta_ruficollis
GBMHT1983-19|Anaphothrips.	Insecta	Thysanoptera	Thripidae	Thripinae	Anaphothrips	Anaphothrips_obscurus
BCHYM6285-15|Oxybelus.	Insecta	Hymenoptera	Crabronidae	Oxybelus	Oxybelus_spCSE1705
GBAHF6322-19|Melophorus.	Insecta	Hymenoptera	Formicidae	Formicinae	Melophorus	Melophorus_hirsutipes
GBAHF6423-19|Melophorus.	Insecta	Hymenoptera	Formicidae	Formicinae	Melophorus	Melophorus_hirsutipes
GBCL2395-06|Harpalus.	Insecta	Coleoptera	Carabidae	Harpalinae	Harpalus	Harpalus_herbivagus
GBCL2394-06|Harpalus.	Insecta	Coleoptera	Carabidae	Harpalinae	Harpalus	Harpalus_herbivagus
GBMNA37225-19|Halpe.	Insecta	Lepidoptera	Hesperiidae	Hesperiinae	Halpe	Halpe_pelethronix
GBCL24646-15|Ilybiosoma.	Insecta	Coleoptera	Dytiscidae	Agabinae	Ilybiosoma	Ilybiosoma_cordatum
ANICH416-10|Eucryptogona.	Insecta	Lepidoptera	Eriocottidae	Eriocottinae	Eucryptogona	Eucryptogona_sp__ANIC1
GBCL41156-19|Lucanus.	Insecta	Coleoptera	Lucanidae	Lucaninae	Lucanus	Lucanus_sp__F_KC-2013
GBMNB62431-20|Camponotus.	Insecta	Hymenoptera	Formicidae	Formicinae	Camponotus	Camponotus_nipponensis
GBCMA6501-13|Austrochiltonia.	Malacostraca	Amphipoda	Chiltoniidae	Austrochiltonia	Austrochiltonia_australis
GBCMA6511-13|Austrochiltonia.	Malacostraca	Amphipoda	Chiltoniidae	Austrochiltonia	Austrochiltonia_australis
GBCMA6508-13|Austrochiltonia.	Malacostraca	Amphipoda	Chiltoniidae	Austrochiltonia	Austrochiltonia_australis
GBCM13114-19|Austrochiltonia.	Malacostraca	Amphipoda	Chiltoniidae	Austrochiltonia	Austrochiltonia_australis
GBCM13242-19|Austrochiltonia.	Malacostraca	Amphipoda	Chiltoniidae	Austrochiltonia	Austrochiltonia_australis
GBCM13335-19|Austrochiltonia.	Malacostraca	Amphipoda	Chiltoniidae	Austrochiltonia	Austrochiltonia_australis
GBCM13364-19|Austrochiltonia.	Malacostraca	Amphipoda	Chiltoniidae	Austrochiltonia	Austrochiltonia_australis
GBCM13381-19|Austrochiltonia.	Malacostraca	Amphipoda	Chiltoniidae	Austrochiltonia	Austrochiltonia_australis
GBCM13377-19|Austrochiltonia.	Malacostraca	Amphipoda	Chiltoniidae	Austrochiltonia	Austrochiltonia_australis
GBCM16359-19|Euryte.	Copepoda	Cyclopoida	Cyclopidae	Euryte	Euryte_sp__380DZMB
GBCH0969-06|Cyphophthalmus.	Arachnida	Opiliones	Sironidae	Cyphophthalmus	Cyphophthalmus_trebinjanum
ASCRV059-10|Trichopoda.	Insecta	Diptera	Tachinidae	Phasiinae	Trichopoda	Trichopoda_Janzen9935
SSJAA1978-13|Lysigamasus.	Arachnida	Mesostigmata	Parasitidae	Lysigamasus	Lysigamasus_vagabundus
SSBRB5262-14|Lysigamasus.	Arachnida	Mesostigmata	Parasitidae	Lysigamasus	Lysigamasus_vagabundus
GBCL38980-19|Enochrus.	Insecta	Coleoptera	Hydrophilidae	Enochrinae	Enochrus	Enochrus_bicolor
GBCL38954-19|Enochrus.	Insecta	Coleoptera	Hydrophilidae	Enochrinae	Enochrus	Enochrus_bicolor
GBCL38961-19|Enochrus.	Insecta	Coleoptera	Hydrophilidae	Enochrinae	Enochrus	Enochrus_bicolor
GBCL38970-19|Enochrus.	Insecta	Coleoptera	Hydrophilidae	Enochrinae	Enochrus	Enochrus_bicolor
GBCL38974-19|Enochrus.	Insecta	Coleoptera	Hydrophilidae	Enochrinae	Enochrus	Enochrus_bicolor
GBCL38978-19|Enochrus.	Insecta	Coleoptera	Hydrophilidae	Enochrinae	Enochrus	Enochrus_bicolor
GBCL38952-19|Enochrus.	Insecta	Coleoptera	Hydrophilidae	Enochrinae	Enochrus	Enochrus_bicolor
GBCL38953-19|Enochrus.	Insecta	Coleoptera	Hydrophilidae	Enochrinae	Enochrus	Enochrus_bicolor
GBCL38979-19|Enochrus.	Insecta	Coleoptera	Hydrophilidae	Enochrinae	Enochrus	Enochrus_bicolor
GBCL38981-19|Enochrus.	Insecta	Coleoptera	Hydrophilidae	Enochrinae	Enochrus	Enochrus_bicolor
COLFC055-12|Enochrus.	Insecta	Coleoptera	Hydrophilidae	Enochrinae	Enochrus	Enochrus_bicolor
CNGRD1127-12|Eudorylas.	Insecta	Diptera	Pipunculidae	Pipunculinae	Eudorylas	Eudorylas_sp__CAN5
CNGRD1129-12|Eudorylas.	Insecta	Diptera	Pipunculidae	Pipunculinae	Eudorylas	Eudorylas_sp__CAN5
GBDP41653-19|Zygothrica.	Insecta	Diptera	Drosophilidae	Drosophilinae	Zygothrica
GMCCF186-17|Zygothrica.	Insecta	Diptera	Drosophilidae	Drosophilinae	Zygothrica
GMACI517-15|Zygothrica.	Insecta	Diptera	Drosophilidae	Drosophilinae	Zygothrica
STBOA873-07|Epiphora.	Insecta	Lepidoptera	Saturniidae	Saturniinae	Epiphora	Epiphora_murphyi
BLPAA11864-18|Adelpha.	Insecta	Lepidoptera	Nymphalidae	Limenitidinae	Adelpha	Adelpha_lacinaDHJ01
MHMYJ474-10|Adelpha.	Insecta	Lepidoptera	Nymphalidae	Limenitidinae	Adelpha	Adelpha_lacinaDHJ01
BLPDV4950-18|Adelpha.	Insecta	Lepidoptera	Nymphalidae	Limenitidinae	Adelpha	Adelpha_lacinaDHJ01
BLPDV4957-18|Adelpha.	Insecta	Lepidoptera	Nymphalidae	Limenitidinae	Adelpha	Adelpha_lacinaDHJ01
BLPDV4951-18|Adelpha.	Insecta	Lepidoptera	Nymphalidae	Limenitidinae	Adelpha	Adelpha_lacinaDHJ01
BLPDV4949-18|Adelpha.	Insecta	Lepidoptera	Nymphalidae	Limenitidinae	Adelpha	Adelpha_lacinaDHJ01
MHMXG544-07|Adelpha.	Insecta	Lepidoptera	Nymphalidae	Limenitidinae	Adelpha	Adelpha_lacinaDHJ01
BLPEE7849-14|Adelpha.	Insecta	Lepidoptera	Nymphalidae	Limenitidinae	Adelpha	Adelpha_lacinaDHJ01
MHMYK7775-15|Adelpha.	Insecta	Lepidoptera	Nymphalidae	Limenitidinae	Adelpha	Adelpha_lacinaDHJ01
MHAAA600-05|Adelpha.	Insecta	Lepidoptera	Nymphalidae	Limenitidinae	Adelpha	Adelpha_lacinaDHJ01
GBCCH11396-19|Psylliodes.	Insecta	Coleoptera	Chrysomelidae	Galerucinae	Psylliodes	Psylliodes_circumdatus
GBCCH11398-19|Psylliodes.	Insecta	Coleoptera	Chrysomelidae	Galerucinae	Psylliodes	Psylliodes_circumdatus
GBDP37777-19|Trupanea.	Insecta	Diptera	Tephritidae	Tephritinae	Trupanea	Trupanea_crassipes
GMOTE421-15|Sierolomorpha.	Insecta	Hymenoptera	Sierolomorphidae	Sierolomorpha
AGAKJ186-17|Sierolomorpha.	Insecta	Hymenoptera	Sierolomorphidae	Sierolomorpha
AGAKI984-17|Sierolomorpha.	Insecta	Hymenoptera	Sierolomorphidae	Sierolomorpha
RRINV805-15|Sierolomorpha.	Insecta	Hymenoptera	Sierolomorphidae	Sierolomorpha
LNAUS3680-13|Iridopsis.	Insecta	Lepidoptera	Geometridae	Ennominae	Iridopsis	Iridopsis_emasculatum
GBDP44200-19|Chaetocladius.	Insecta	Diptera	Chironomidae	Orthocladiinae	Chaetocladius	Chaetocladius_egorych
GBMIN55321-17|Chaetocladius.	Insecta	Diptera	Chironomidae	Orthocladiinae	Chaetocladius	Chaetocladius_egorych
GBCMA8725-14|Exhippolysmata.	Malacostraca	Decapoda	Hippolytidae	Exhippolysmata	Exhippolysmata_oplophoroides
BASYM064-10|Macrophya.	Insecta	Hymenoptera	Tenthredinidae	Tenthredininae	Macrophya	Macrophya_annulata
BASYM780-11|Macrophya.	Insecta	Hymenoptera	Tenthredinidae	Tenthredininae	Macrophya	Macrophya_annulata
GBSYM2118-13|Macrophya.	Insecta	Hymenoptera	Tenthredinidae	Tenthredininae	Macrophya	Macrophya_annulata
GMGMI071-14|Macrophya.	Insecta	Hymenoptera	Tenthredinidae	Tenthredininae	Macrophya	Macrophya_annulata
GMFRT165-15|Coleoptera.	Insecta	Coleoptera	Cerambycidae	Lamiinae	Astylopsis	Astylopsis_macula
CERLF448-08|Astylopsis.	Insecta	Coleoptera	Cerambycidae	Lamiinae	Astylopsis	Astylopsis_macula
CERLF625-08|Astylopsis.	Insecta	Coleoptera	Cerambycidae	Lamiinae	Astylopsis	Astylopsis_macula
ACGBA8309-18|Winthemia.	Insecta	Diptera	Tachinidae	Exoristinae	Winthemia	Winthemia_Wood41
GACAC7729-19|Balaustium.	Arachnida	Trombidiformes	Erythraeidae	Balaustium	Balaustium_murorum
GACAC7726-19|Balaustium.	Arachnida	Trombidiformes	Erythraeidae	Balaustium	Balaustium_murorum
GACAC7723-19|Balaustium.	Arachnida	Trombidiformes	Erythraeidae	Balaustium	Balaustium_murorum
GACAC7749-19|Balaustium.	Arachnida	Trombidiformes	Erythraeidae	Balaustium	Balaustium_murorum
GACAC7734-19|Balaustium.	Arachnida	Trombidiformes	Erythraeidae	Balaustium	Balaustium_murorum
GACAC7727-19|Balaustium.	Arachnida	Trombidiformes	Erythraeidae	Balaustium	Balaustium_murorum
GACAC7760-19|Balaustium.	Arachnida	Trombidiformes	Erythraeidae	Balaustium	Balaustium_murorum
GBMH16903-19|Ctenocephalides.	Insecta	Siphonaptera	Pulicidae	Ctenocephalides	Ctenocephalides_connatus
GBMH16907-19|Ctenocephalides.	Insecta	Siphonaptera	Pulicidae	Ctenocephalides	Ctenocephalides_connatus
BFUKP015-12|Simulium.	Insecta	Diptera	Simuliidae	Simuliinae	Simulium	Simulium_nr__equinuum
BFUKP021-12|Simulium.	Insecta	Diptera	Simuliidae	Simuliinae	Simulium	Simulium_nr__equinuum
GBAHF2056-19|Pheidole.	Insecta	Hymenoptera	Formicidae	Myrmicinae	Pheidole	Pheidole_sp__RA0329
BCHYM6833-15|Oxybelus.	Insecta	Hymenoptera	Crabronidae	Oxybelus	Oxybelus_lamellatus
GMMDN3060-15|Chrysocraspeda.	Insecta	Lepidoptera	Geometridae	Sterrhinae	Chrysocraspeda
GWORC1733-08|Aplocera.	Insecta	Lepidoptera	Geometridae	Larentiinae	Aplocera	Aplocera_annexata
GBMNA48827-19|Orthetrum.	Insecta	Odonata	Libellulidae	Libellulinae	Orthetrum	Orthetrum_melania
GBMHO074-13|Orthetrum.	Insecta	Odonata	Libellulidae	Libellulinae	Orthetrum	Orthetrum_melania
GBMNA32970-19|Aneurobracon.	Insecta	Hymenoptera	Braconidae	Agathidinae	Aneurobracon	Aneurobracon_philippinensis
NGNAA125-13|Chironomus.	Insecta	Diptera	Chironomidae	Chironominae	Chironomus	Chironomus_athalassicus
NGNAB394-13|Chironomus.	Insecta	Diptera	Chironomidae	Chironominae	Chironomus	Chironomus_athalassicus
NGNAA016-13|Chironomus.	Insecta	Diptera	Chironomidae	Chironominae	Chironomus	Chironomus_athalassicus
NGNAA730-13|Chironomus.	Insecta	Diptera	Chironomidae	Chironominae	Chironomus	Chironomus_athalassicus
NGNAB565-13|Chironomus.	Insecta	Diptera	Chironomidae	Chironominae	Chironomus	Chironomus_athalassicus
NGNAA616-13|Chironomus.	Insecta	Diptera	Chironomidae	Chironominae	Chironomus	Chironomus_athalassicus
NGNAA041-13|Chironomus.	Insecta	Diptera	Chironomidae	Chironominae	Chironomus	Chironomus_athalassicus
NGNAA098-13|Chironomus.	Insecta	Diptera	Chironomidae	Chironominae	Chironomus	Chironomus_athalassicus
NGNAA1234-13|Chironomus.	Insecta	Diptera	Chironomidae	Chironominae	Chironomus	Chironomus_athalassicus
NGNAB395-13|Chironomus.	Insecta	Diptera	Chironomidae	Chironominae	Chironomus	Chironomus_athalassicus
NGNAB699-13|Chironomus.	Insecta	Diptera	Chironomidae	Chironominae	Chironomus	Chironomus_athalassicus
NGNAA637-13|Chironomus.	Insecta	Diptera	Chironomidae	Chironominae	Chironomus	Chironomus_athalassicus
NGNAA1157-13|Chironomus.	Insecta	Diptera	Chironomidae	Chironominae	Chironomus	Chironomus_athalassicus
NGNAB402-13|Chironomus.	Insecta	Diptera	Chironomidae	Chironominae	Chironomus	Chironomus_athalassicus
NGNAA133-13|Chironomus.	Insecta	Diptera	Chironomidae	Chironominae	Chironomus	Chironomus_athalassicus
NGNAA046-13|Chironomus.	Insecta	Diptera	Chironomidae	Chironominae	Chironomus	Chironomus_athalassicus
NGNAA812-13|Chironomus.	Insecta	Diptera	Chironomidae	Chironominae	Chironomus	Chironomus_athalassicus
NGNAA097-13|Chironomus.	Insecta	Diptera	Chironomidae	Chironominae	Chironomus	Chironomus_athalassicus
NGNAB170-13|Chironomus.	Insecta	Diptera	Chironomidae	Chironominae	Chironomus	Chironomus_athalassicus
NGNAG891-13|Chironomus.	Insecta	Diptera	Chironomidae	Chironominae	Chironomus	Chironomus_athalassicus
NGNAA152-13|Chironomus.	Insecta	Diptera	Chironomidae	Chironominae	Chironomus	Chironomus_athalassicus
NGNAA588-13|Chironomus.	Insecta	Diptera	Chironomidae	Chironominae	Chironomus	Chironomus_athalassicus
NGNAE185-13|Chironomus.	Insecta	Diptera	Chironomidae	Chironominae	Chironomus	Chironomus_athalassicus
NGNAG844-13|Chironomus.	Insecta	Diptera	Chironomidae	Chironominae	Chironomus	Chironomus_athalassicus
